id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num,total_day,work_day_rate,weekend_day_rate,avg_early_hour,avg_last_hour
26774,23,,1,9,100,10,0,43,233,26,90,2135,0,9,0,7,0,1230,41,747,109,34,1,21,4,87,5,52,15,29,0.69,0.31,5.034,20.793
28319,36,1,2,45,600,10,1,43,449,73,100,845,0,295,17,159,52,1742,68,830,340,134,12,60,34,118,8,56,29,15,0.867,0.133,10.267,20.867
17385,51,0,2,38,0,220,0,,791,23,100,1395,1,4,0,0,1,279,16,77,83,19,0,3,7,11,0,3,1,5,0.2,0.8,15.6,16.2
14733,35,0,1,68,0,0,1,,489,68,100,30,0,29,4,15,5,1477,78,619,318,45,5,17,13,58,4,28,9,11,0.818,0.182,11.818,16.364
32563,49,,2,50,200,10,1,,34,68,100,709,1,140,8,85,19,1346,68,674,289,111,8,51,30,85,5,47,20,0,0,0,0,0
17170,21,,1,66,600,0,1,,268,68,216,1973,0,24,0,18,0,821,22,465,101,59,1,36,5,45,1,28,2,10,0.6,0.4,6.4,22.7
27037,25,0,1,63,500,110,1,43,625,68,216,985,0,9,0,3,3,1850,83,889,351,48,2,20,11,37,3,16,13,30,0.7,0.3,2.933,21.9
14836,55,1,1,8,500,30,1,7,280,66,100,2000,0,16,1,8,2,184,3,64,52,17,1,3,7,27,1,12,8,16,0.875,0.125,12.375,16.562
37037,34,,2,59,0,0,1,,87,68,62,655,0,161,8,69,35,2354,115,1120,511,168,5,77,28,85,2,33,15,15,0.533,0.467,3,18.467
36803,26,0,2,50,400,10,1,,273,106,90,2135,0,24,0,13,1,398,6,240,48,35,0,19,2,30,0,16,3,10,0.6,0.4,9.3,17.4
17247,29,,2,43,0,0,1,,140,26,90,782,0,223,6,159,14,3509,101,1987,314,378,9,222,25,46,0,27,3,28,0.679,0.321,0.393,22.893
17466,25,,1,46,900,30,0,,99,68,100,2181,0,81,0,59,5,2434,37,1674,147,120,0,84,7,50,0,37,2,11,0.818,0.182,3.909,18.818
33733,39,0,1,38,0,0,1,7,403,23,110,1058,0,156,3,86,17,14492,542,7193,2851,233,7,122,28,374,17,192,60,27,0.704,0.296,6.593,21.333
7776,23,0,2,68,600,0,0,7,322,68,100,1395,0,48,0,23,2,3785,65,2257,348,370,2,243,23,136,4,72,16,66,0.788,0.212,0.667,22.545
32273,29,,1,69,300,50,1,43,138,106,90,83,0,113,0,68,1,8339,232,5008,939,270,2,157,7,297,5,196,23,33,0.667,0.333,1.212,22.697
11855,26,,1,27,100,0,0,,414,68,100,1395,0,41,2,25,5,472,21,226,116,63,3,37,9,78,2,42,16,0,0,0,0,0
27855,47,1,2,55,700,20,1,7,243,68,62,731,0,272,16,134,56,2692,146,1123,688,261,11,123,58,125,4,57,28,25,0.76,0.24,4.24,20
30867,23,0,1,59,700,0,1,43,598,23,100,496,0,116,4,54,29,2614,96,1247,485,183,9,74,54,191,4,105,28,25,0.84,0.16,4.36,20.4
27652,31,0,1,49,900,0,1,43,378,73,62,247,0,93,1,53,5,2891,44,1721,208,98,0,58,3,130,1,76,7,38,0.632,0.368,2.842,22.026
653,84,0,1,27,900,150,1,,464,68,62,936,,39,4,7,26,254,13,75,90,21,2,4,11,16,3,4,11,39,0.667,0.333,10.359,16
26008,19,,1,16,700,0,1,,33,29,202,1966,0,3,0,2,0,278,18,161,34,18,1,4,3,63,7,32,10,7,0.714,0.286,12,21.714
16945,39,1,2,28,100,0,0,,143,29,100,845,0,173,9,94,22,2865,133,1288,580,196,10,96,26,125,3,61,25,18,0.611,0.389,8.222,18.833
36117,,,1,,,,1,,611,68,216,408,0,123,0,77,0,1192,16,692,65,217,0,124,5,392,7,244,22,33,0.606,0.394,1.455,22.091
30010,55,,2,57,500,0,0,,61,73,100,1896,0,27,3,10,6,1060,76,486,224,47,3,19,6,26,0,10,4,9,0.667,0.333,2.667,21.111
36830,91,,2,77,800,0,0,,106,68,100,1403,0,130,0,86,1,1539,20,971,105,170,0,106,8,177,0,122,9,17,0.765,0.235,3.176,17.529
16925,23,0,1,44,400,260,1,7,269,23,62,2272,0,49,3,28,9,2112,82,1347,196,60,1,44,5,33,0,24,3,32,0.75,0.25,1.594,18.25
21345,47,,1,21,800,110,1,,47,23,216,1462,0,32,0,16,1,264,5,144,17,26,0,13,1,16,0,8,1,3,1,0,3.667,20.667
27921,27,0,1,64,700,180,1,43,676,99,90,2279,0,56,1,37,5,2171,62,1374,159,133,5,82,11,111,5,83,5,25,0.72,0.28,1.44,20.16
36602,29,,2,25,300,50,1,,843,26,90,1610,0,17,0,11,0,672,18,424,43,45,1,27,6,41,2,24,3,20,0.85,0.15,1.25,21.15
12233,34,,1,58,300,10,0,,306,106,90,2279,0,9,0,8,0,215,4,129,12,11,1,7,0,23,1,14,2,20,0.65,0.35,13.1,20.05
33273,28,,2,66,300,10,1,,133,23,62,1460,0,37,2,19,3,1225,18,771,69,118,2,73,5,229,7,120,23,23,0.739,0.261,1.913,21.304
35311,32,,1,62,400,0,0,7,424,68,62,683,1,190,10,136,17,4967,172,2998,476,378,16,243,39,205,12,121,26,29,0.724,0.276,0.483,22.552
10296,32,,1,63,200,90,1,43,109,68,216,1289,0,189,6,107,10,5415,243,2657,758,113,4,56,13,671,37,434,67,24,0.667,0.333,3.708,19.958
16084,34,0,1,46,300,0,1,,326,106,90,702,0,10,0,8,0,2025,23,1195,100,35,0,26,0,45,0,26,3,26,0.577,0.423,1.538,22.038
11099,22,0,2,71,300,0,0,7,696,73,100,38,0,220,10,143,13,3566,104,2258,300,329,13,206,21,257,5,151,16,22,0.727,0.273,1.409,21.955
18336,21,,1,30,300,10,1,43,157,30,49,76,0,101,6,55,17,1575,72,776,291,233,20,115,45,302,20,143,68,28,0.75,0.25,1.25,22.643
7697,20,0,2,80,100,60,1,,428,68,216,263,0,65,0,29,5,4574,80,2932,195,108,0,63,4,145,0,87,3,54,0.685,0.315,1.037,22.593
18884,32,,2,14,200,40,0,,367,30,90,1892,0,21,0,13,1,303,3,188,12,35,0,22,1,19,1,11,0,3,1,0,11.333,19.333
27663,33,,1,76,900,40,1,43,422,68,216,575,0,33,1,21,3,1464,25,866,124,86,1,46,8,102,0,59,7,1,0.999,0,4,4
15670,23,0,2,31,700,0,1,43,755,106,90,2092,0,116,2,78,3,6366,82,4514,205,441,5,317,13,224,1,159,4,28,0.643,0.357,2.179,21.536
10832,49,,2,71,600,0,1,7,359,68,62,247,0,190,7,109,24,5582,190,3211,682,329,14,186,53,144,5,64,33,26,0.615,0.385,4.115,20.731
11276,33,,1,36,100,10,1,,346,73,100,2000,,3,0,0,1,58,1,31,11,11,0,4,1,7,0,3,1,26,0.885,0.115,2.808,22.462
16092,35,0,1,56,200,40,1,,1805,68,62,2227,0,133,1,99,2,2121,60,1355,199,148,5,87,12,48,0,36,0,6,0.667,0.333,1.667,22.667
24166,26,0,2,61,800,130,1,43,606,106,90,782,0,21,0,7,1,988,24,628,66,50,2,33,6,40,0,27,4,34,0.853,0.147,1,22.265
33625,19,0,2,63,200,1420,1,7,663,68,40,814,0,63,1,39,2,235,3,147,8,20,0,11,1,16,0,10,0,21,0.714,0.286,13.429,18.048
9176,45,,1,60,300,10,1,43,140,106,90,237,0,80,4,43,19,272,17,133,59,49,1,18,13,41,0,17,12,10,0.7,0.3,12.2,16.7
22532,29,0,2,11,200,0,1,7,308,23,62,2036,0,1,0,1,0,304,5,205,22,10,1,7,1,15,0,11,3,22,0.682,0.318,11.818,16.5
10303,30,0,1,72,300,60,1,,206,106,90,83,0,23,0,13,3,2231,74,1195,305,63,2,31,16,278,7,176,19,31,0.613,0.387,0.806,22.871
21416,38,0,1,66,0,0,1,20,253,68,216,35,0,163,19,92,21,5731,350,2878,1086,295,28,128,54,182,15,99,32,37,0.73,0.27,5.486,20.919
27786,33,0,1,12,800,460,1,,463,29,216,145,0,49,2,25,8,930,22,494,126,64,2,34,9,118,3,63,16,29,0.759,0.241,2.207,22.379
14253,34,0,1,66,0,40,1,,632,68,219,2134,0,117,6,58,21,5444,146,2996,654,62,6,44,9,34,2,28,2,28,0.75,0.25,1.929,21.679
27965,18,,1,75,600,0,1,,402,68,216,1344,0,14,0,7,1,150,2,78,13,10,0,5,0,12,0,5,1,28,0.893,0.107,8.857,19.643
24467,47,0,1,19,600,50,1,7,14,29,216,584,1,21,1,7,3,96,3,21,18,24,1,3,4,29,0,4,6,2,0.5,0.5,2.5,20.5
18024,25,,1,62,300,20,1,,261,106,90,782,0,523,23,277,114,7233,283,4080,1122,1892,107,646,753,239,4,126,48,31,0.677,0.323,1.71,22.613
11924,23,0,1,21,300,0,1,43,57,63,216,2138,0,16,0,10,3,14,0,9,2,7,0,5,1,2,0,2,0,1,0,0.999,9,14
11264,28,,2,57,400,0,1,,100,68,216,1839,0,61,2,33,10,800,24,394,110,60,1,31,7,47,3,20,10,6,0.833,0.167,6,22.167
29422,,,1,,,,1,,704,73,100,1974,0,58,1,35,9,1421,45,861,162,88,5,56,15,67,1,45,7,34,0.765,0.235,3.353,20.412
26098,25,0,2,63,600,10,1,,636,9,90,782,0,44,0,26,0,960,12,547,36,77,1,46,2,176,0,99,5,25,0.68,0.32,6.28,22.24
26024,47,0,1,57,600,0,1,,484,73,216,2041,0,91,5,36,24,2613,166,1146,608,157,11,48,45,78,7,28,21,13,0.769,0.231,10.769,20.769
9681,,,2,,,,1,,862,73,216,1973,1,78,1,49,10,1635,55,1018,160,139,2,96,14,88,3,61,12,10,0.4,0.6,7.6,16.4
32704,23,,1,41,900,10,1,43,88,64,62,254,0,98,9,52,10,3418,265,1724,616,149,13,77,20,91,3,51,6,28,0.75,0.25,3.107,22.214
24338,31,0,1,70,200,0,1,43,682,9,62,2126,0,97,1,47,8,3007,67,1622,342,149,0,59,20,154,3,83,15,26,0.808,0.192,4.115,22.615
35859,30,1,1,41,100,0,1,43,569,26,90,327,0,194,9,99,35,612,32,298,107,77,1,33,19,240,8,126,46,21,0.809,0.19,6.524,22.333
29517,31,0,2,43,500,0,1,4,702,30,90,83,0,11,0,7,1,238,6,150,17,36,0,24,3,928,22,697,48,12,0.833,0.167,3.083,22.417
13359,27,0,1,41,800,110,1,,215,106,90,1277,0,12,1,5,5,1138,58,601,186,29,1,9,7,29,0,9,7,35,0.771,0.229,2.086,22.6
35500,34,0,1,44,700,0,1,,348,73,216,865,0,99,2,58,9,3585,109,1970,400,152,1,92,15,141,4,82,11,35,0.771,0.229,1.543,22.143
33156,18,0,1,71,800,0,1,,613,68,216,968,0,53,1,30,2,4932,135,2806,660,89,4,40,13,66,1,34,7,36,0.778,0.222,4.167,22.083
16725,24,0,2,40,300,10,1,37,237,23,62,2213,0,39,1,28,2,2713,51,1591,248,60,3,36,4,101,3,55,6,18,0.889,0.111,6.833,21.333
20505,20,,2,78,800,0,0,,109,106,90,1669,0,77,2,53,6,4883,99,3226,232,161,2,101,12,105,0,66,6,28,0.75,0.25,1.464,22.964
26214,23,0,1,56,0,0,1,,493,73,110,1361,0,21,1,9,7,716,26,439,102,25,3,18,4,458,24,331,60,25,0.76,0.24,5.68,19.88
15231,18,0,1,27,900,30,0,,672,30,90,782,0,16,1,12,1,5575,224,3359,735,69,4,47,10,48,3,32,3,33,0.667,0.333,1.909,21.848
21482,18,0,2,5,600,20,1,,2429,29,100,2016,0,51,0,33,1,3742,77,2253,253,135,0,79,10,88,3,48,8,28,0.679,0.321,0.643,22.286
15698,28,0,1,35,100,0,1,43,349,106,90,2135,1,107,2,71,3,4532,92,2858,285,270,3,170,12,391,10,230,43,28,0.786,0.214,1.571,19.893
28324,18,1,2,24,800,20,1,7,329,29,62,687,0,94,6,56,14,1613,77,1088,134,127,8,84,13,51,1,31,4,30,0.767,0.233,0.867,22.7
26842,29,,1,55,400,10,1,,217,68,216,659,0,29,0,24,0,977,19,578,103,55,0,39,0,80,0,44,3,43,0.698,0.302,2.07,22.744
21445,33,0,1,70,0,50,1,,567,68,5,729,0,83,0,46,14,2024,73,975,336,102,2,45,24,72,2,32,12,26,0.731,0.269,1.769,22.385
9223,19,0,1,7,500,10,1,,332,29,62,527,0,2,0,2,0,794,8,515,27,7,0,3,0,5,0,2,0,5,0.8,0.2,11.6,15
10468,27,0,2,73,600,0,1,,713,68,100,292,0,156,4,109,4,2630,59,1681,231,262,3,170,18,165,3,107,7,9,0.778,0.222,0.778,22.778
29945,,,1,,,,1,,1602,68,100,1508,0,2,0,1,0,662,83,332,151,48,3,24,4,49,4,31,5,20,0.65,0.35,4.35,18.8
23883,41,,1,10,900,10,1,,159,106,90,2279,0,9,0,6,0,1533,17,1011,77,16,0,12,0,18,0,12,0,15,0.8,0.2,3.733,19.333
30228,24,,1,38,600,120,1,43,64,30,90,1610,0,149,2,97,12,320,2,167,46,145,1,84,17,21,1,10,3,15,0.667,0.333,1.2,22
20325,20,0,2,2,900,150,0,,616,30,90,782,0,,,,,542,21,321,60,5,0,2,0,3,0,2,0,8,0.875,0.125,6.375,14.375
18582,31,0,2,67,300,0,1,,635,68,110,1058,0,21,1,7,1,8080,360,4169,1143,332,17,161,46,65,4,31,7,29,0.655,0.345,2,21.552
29299,35,,1,69,700,10,1,7,442,68,216,338,0,89,2,56,5,2646,88,1254,307,300,10,188,15,98,2,62,3,34,0.765,0.235,6.676,21.706
35370,25,0,1,34,300,10,0,,607,68,216,1289,0,35,0,21,1,2900,86,1842,278,80,1,48,6,74,0,41,8,27,0.593,0.407,4.556,22.148
14551,31,0,1,9,400,10,1,,1312,30,90,2135,0,,,,,72,1,37,5,2,0,2,0,290,8,200,19,19,0.632,0.368,9.842,19.316
29471,28,,1,24,400,30,1,,1673,106,90,1892,,2,0,2,0,233,2,158,8,10,0,9,0,13,0,11,0,5,0.8,0.2,0.8,21.2
15779,30,0,2,40,0,970,0,,991,9,90,1610,0,11,0,6,1,614,1,334,20,21,0,10,0,65,0,24,2,30,0.767,0.233,8.933,18.9
14966,35,0,1,10,600,30,1,,352,23,216,408,0,19,0,11,1,341,6,176,25,18,1,8,1,338,10,230,29,30,0.667,0.333,3.433,18.933
26879,24,0,1,48,900,20,1,,252,73,110,1581,0,129,6,86,8,4095,130,2482,412,94,5,74,2,98,8,76,4,27,0.778,0.222,1.185,22.667
31395,23,0,1,71,700,10,1,,708,68,216,454,0,179,13,100,26,4589,154,2502,706,222,16,116,31,218,7,149,16,28,0.714,0.286,2.964,21.643
20230,41,1,2,53,400,0,1,,309,23,216,1196,1,122,9,27,61,6122,349,1790,2157,335,21,48,156,137,9,24,65,37,0.757,0.243,4.622,21.973
26534,34,1,1,71,500,0,1,,104,68,216,1942,0,28,2,10,11,1006,38,323,294,160,7,47,52,50,2,15,16,10,0.6,0.4,4,20.2
7445,50,,2,65,600,20,1,,226,68,216,853,,30,2,12,3,223,13,119,32,45,3,27,7,27,0,17,2,1,0.999,0,17,17
18589,19,,2,40,700,0,1,,106,26,90,592,0,351,3,230,13,8556,124,5413,496,437,3,274,23,511,8,314,37,17,0.588,0.412,3.412,21.824
35983,37,0,1,31,800,1470,1,43,669,23,216,1289,0,19,0,14,2,588,12,341,39,60,2,40,4,141,2,91,11,18,0.778,0.222,7.167,19.167
24892,47,0,1,40,100,0,1,7,355,23,100,1761,0,45,1,26,1,1522,61,821,250,122,6,50,31,80,3,51,8,0,0,0,0,0
24561,33,0,2,66,400,20,1,,656,68,216,2150,0,39,0,25,0,833,11,517,40,67,0,38,0,40,1,23,4,17,0.765,0.235,8.412,20.471
28667,19,0,2,65,500,40,1,,705,68,110,1637,0,18,0,9,4,6346,106,4087,310,47,1,33,4,30,2,22,1,29,0.828,0.172,2.31,22.897
36869,21,0,2,58,700,0,1,,612,68,100,845,0,98,9,50,9,1823,135,934,266,430,37,213,68,114,7,64,14,23,0.783,0.217,1.696,22.783
19363,45,1,1,76,500,0,1,12,217,68,62,1870,0,113,6,52,14,7288,309,3403,1487,145,7,39,36,71,3,22,21,28,0.75,0.25,2.179,22.071
32152,34,0,2,59,500,10,1,,597,106,90,237,0,87,0,58,1,6063,120,3762,471,97,1,65,3,111,2,65,7,24,0.75,0.25,1.375,21.75
17358,18,0,1,2,800,0,1,43,256,23,110,1741,0,6,1,5,0,248,3,162,19,8,1,6,1,14,1,8,2,7,0.857,0.143,4.714,7
13343,23,,1,61,800,0,1,7,152,73,100,1114,0,256,11,154,28,3955,111,2466,398,363,15,218,42,268,7,180,18,41,0.659,0.341,2.268,22.341
34539,21,0,2,30,100,0,0,,865,26,90,2279,0,70,0,50,5,1627,44,1068,149,48,1,34,4,34,1,24,4,22,0.682,0.318,7.727,14.409
21596,31,0,1,80,100,0,1,43,691,68,216,958,0,160,6,64,26,4099,134,1931,863,229,11,81,69,287,5,100,98,26,0.692,0.308,3.808,21.731
35505,,,2,,,,0,,708,68,221,143,0,111,1,69,9,4920,88,3075,241,297,2,176,14,295,6,158,23,39,0.692,0.308,1.462,22.769
12617,,,1,,,,1,,630,106,90,1407,0,74,2,50,11,3763,48,2377,244,80,1,49,11,51,1,33,9,24,0.75,0.25,4.333,20.708
13977,20,0,2,59,500,20,1,,541,68,216,944,0,47,1,36,5,2768,37,1754,131,79,2,54,4,66,2,46,3,22,0.773,0.227,1.636,21.545
32953,20,0,2,68,900,10,1,7,305,68,62,242,0,161,8,110,3,9774,354,5918,1010,387,17,254,22,189,7,118,17,33,0.697,0.303,1.121,22.727
13537,21,0,1,54,700,0,1,43,590,68,62,335,0,40,3,21,13,1211,50,665,193,42,1,19,8,37,1,18,6,18,0.667,0.333,4,20.444
27292,29,0,2,102,400,0,0,,327,106,90,348,0,96,0,69,2,3723,81,2147,367,277,4,182,12,233,4,142,19,21,0.809,0.19,1.524,20.524
19512,23,0,2,49,800,10,1,43,418,106,90,782,0,68,2,50,6,3462,101,2158,374,157,4,103,18,154,6,83,22,30,0.767,0.233,2.533,22.633
12844,31,0,1,40,400,0,1,43,636,68,216,1778,0,50,3,29,8,7676,226,4625,673,127,6,81,7,156,4,103,8,32,0.687,0.312,4.344,21.5
33539,34,,2,68,0,0,0,,446,106,90,782,0,262,4,168,20,3027,80,1670,494,217,1,140,26,336,11,164,79,22,0.682,0.318,3.864,22.545
32485,,,1,,,,1,,697,31,90,369,0,64,0,45,0,2925,78,1792,244,103,0,73,3,51,0,35,0,37,0.649,0.351,1.676,18.649
34625,23,0,2,72,100,0,1,43,278,106,90,1610,0,291,4,191,11,6677,189,3870,721,294,6,192,15,464,7,299,36,20,0.75,0.25,1.85,21.95
10458,31,0,2,66,300,20,1,25,230,68,216,436,0,68,0,42,1,4058,87,2535,263,147,1,98,8,171,2,115,8,32,0.656,0.344,2.219,22.469
34098,40,0,1,42,900,10,1,7,217,29,3,1805,0,119,4,68,8,4530,128,2356,670,224,9,117,22,206,5,113,19,22,0.773,0.227,2.727,21.5
34256,31,0,1,7,800,0,0,43,616,73,216,659,0,67,4,45,8,3262,109,2142,287,71,3,42,8,20,1,15,2,23,0.652,0.348,1.043,19.609
21167,18,,2,22,200,0,1,,114,73,100,1190,1,47,1,27,4,568,13,300,56,15,0,3,3,27,1,9,5,9,0.778,0.222,8.778,16.778
17457,29,0,1,16,700,10,1,43,498,23,101,1490,0,23,0,16,0,133,2,79,2,14,0,10,0,9,0,7,0,7,0.714,0.286,5.143,13
23541,18,,2,44,900,60,1,,252,73,62,2269,0,100,9,59,12,642,37,321,106,108,13,55,17,289,18,170,42,21,0.667,0.333,10.524,19.048
12472,26,0,1,57,800,80,1,,1867,73,219,1720,0,107,1,67,3,3416,122,2121,373,124,2,75,12,753,21,553,38,29,0.655,0.345,2.483,19.828
34287,27,0,1,6,800,110,1,,746,62,216,1698,0,76,2,30,8,698,14,347,75,29,1,12,6,24,1,13,1,26,0.692,0.308,8.731,21.038
15522,34,,2,71,600,0,1,43,607,68,62,1039,0,5,0,2,1,463,10,243,48,66,0,32,4,61,0,31,5,37,0.622,0.378,5.865,22.081
19934,24,0,1,64,400,0,1,,400,106,90,782,0,130,4,80,16,3694,62,2244,322,64,1,41,5,63,0,45,3,23,0.696,0.304,2.957,22.391
23037,,,2,,,,1,,708,106,90,782,0,59,0,42,2,2699,52,1682,222,109,2,78,6,134,3,90,9,26,0.808,0.192,1.962,22.5
13697,25,0,1,43,500,10,1,,1512,106,90,83,0,9,0,5,0,2793,80,1856,215,42,0,25,1,42,0,31,0,23,0.783,0.217,3.87,20.913
14313,20,,1,10,600,140,1,50,203,29,216,2188,0,11,0,3,1,699,15,169,151,39,0,6,7,57,1,8,8,23,0.609,0.391,10.957,18.609
27969,37,1,1,40,300,0,1,3,414,23,100,537,0,60,2,28,12,4755,147,2269,933,97,0,41,23,63,2,28,16,13,0.692,0.308,8.231,21.692
14743,42,1,2,45,900,0,1,7,96,68,219,2177,0,288,11,164,48,2773,107,1337,597,357,17,142,99,227,11,97,59,27,0.667,0.333,3.963,22.519
20955,50,1,2,21,0,180,0,,77,23,100,852,1,68,7,14,18,182,10,40,41,63,6,10,17,35,2,7,16,24,0.625,0.375,12.5,18.208
24037,,,2,,,,0,,1117,64,110,468,0,118,1,68,4,5589,119,3161,499,361,9,196,23,628,14,377,47,28,0.75,0.25,2.143,22.464
28227,29,0,2,82,800,50,0,43,228,106,90,592,0,67,0,41,3,2897,37,1765,182,181,1,93,7,248,1,134,10,31,0.71,0.29,0.548,23
14034,25,,2,45,500,0,1,7,445,106,90,1892,0,36,1,24,2,2287,36,1417,130,51,1,32,3,96,2,59,8,26,0.654,0.346,2.192,21.577
22692,48,1,1,17,400,210,1,13,54,29,216,1194,0,115,8,27,49,615,37,180,223,129,9,25,47,116,8,27,46,20,0.75,0.25,5.5,22.1
36885,50,,2,67,400,370,0,,288,68,49,379,0,236,4,142,2,1372,25,758,117,51,1,29,10,63,3,33,8,26,0.769,0.231,2.846,19.808
10505,20,0,2,64,800,30,1,12,222,106,90,1444,0,187,4,114,19,2073,92,1171,300,189,4,96,29,284,9,160,35,32,0.75,0.25,1.313,22.844
34592,25,0,2,39,0,10,1,43,687,68,100,1944,0,58,0,41,2,3395,70,2122,198,194,3,125,6,79,1,57,3,29,0.724,0.276,4.379,20.897
25456,33,0,1,63,600,0,1,7,457,68,216,1804,0,45,0,23,5,1068,22,621,60,85,0,47,5,56,0,33,0,29,0.759,0.241,2.138,21.793
15859,26,0,2,75,800,10,1,,605,68,216,2048,0,313,6,192,21,7829,124,4752,555,691,6,405,43,381,14,205,60,29,0.759,0.241,3.379,22.828
30275,24,0,1,65,100,10,1,12,464,99,90,1150,0,49,2,38,3,4648,357,2228,745,330,23,172,48,167,9,116,14,22,0.591,0.409,1.091,21.591
25386,29,,1,67,200,10,1,,252,68,110,121,0,83,1,40,11,2300,76,1179,420,158,4,64,30,113,1,58,16,25,0.72,0.28,3,22.72
8509,19,,2,8,100,0,0,7,86,85,100,1974,0,239,9,130,42,3493,113,1892,529,277,18,145,53,113,7,72,23,36,0.75,0.25,2.139,21.528
31229,22,,1,33,100,70,1,,441,29,110,1078,0,67,2,40,5,806,17,517,35,105,5,63,6,35,1,27,2,18,0.889,0.111,7.667,17.556
24884,,,0,,,,,,714,106,90,592,0,160,6,104,17,3187,106,1703,433,240,9,136,26,164,7,100,21,22,0.864,0.136,5.182,21.955
33770,25,,2,65,900,30,1,43,181,106,90,592,0,95,5,60,6,1941,57,1266,144,197,1,141,11,184,9,132,21,41,0.732,0.268,0.756,22.878
32538,33,0,1,54,500,310,0,,768,60,100,727,0,64,0,29,2,5206,47,2445,227,80,1,34,6,136,0,61,7,27,0.815,0.185,3.667,21.704
35527,24,,1,54,300,10,1,,260,106,90,782,0,79,2,56,4,5082,154,3281,415,181,2,131,18,129,2,89,12,26,0.577,0.423,0.962,22.385
30942,31,0,1,62,500,1120,1,43,209,106,90,782,0,27,1,14,2,5196,96,3210,348,67,1,41,3,91,1,57,4,31,0.742,0.258,5.613,21.29
34656,35,,1,53,500,0,0,,304,23,100,2030,0,125,1,87,3,4081,76,2536,292,173,1,101,8,178,0,119,5,14,0.571,0.429,3.714,18
34412,19,0,1,10,800,50,1,7,541,66,62,81,0,92,6,60,12,3136,134,1907,370,134,13,85,18,115,10,76,16,22,0.818,0.182,4.545,22.545
19644,25,0,2,57,900,130,0,43,323,68,110,468,0,41,0,30,2,3497,69,2222,229,51,1,31,3,20,0,10,1,33,0.727,0.273,5.576,20
27815,29,,2,32,500,0,1,,25,106,90,369,0,26,0,16,2,86,0,45,5,6,0,3,0,7,0,3,0,1,0.999,0,13,21
30835,35,0,1,57,100,10,1,,1521,30,90,1407,0,60,0,24,15,2654,138,1531,282,65,4,34,7,79,5,50,6,36,0.75,0.25,0.278,22.444
34131,25,0,2,32,300,10,1,43,637,23,62,527,0,2,0,1,0,370,12,246,14,19,0,13,1,28,1,21,0,22,0.591,0.409,6.364,20.636
17996,27,0,2,70,100,10,1,43,608,106,90,327,0,103,2,68,1,1041,19,629,69,158,7,99,7,479,9,358,18,4,1,0,17,19.25
12620,19,0,1,56,300,20,0,7,787,101,216,1847,0,54,1,26,1,502,13,257,38,79,2,42,2,61,2,35,4,16,0.687,0.312,12.75,19.375
28208,39,0,2,52,200,0,1,,488,73,62,2272,1,55,4,16,20,984,74,286,326,110,12,32,44,132,11,44,46,30,0.633,0.367,2.867,22.333
18937,32,,1,16,100,290,1,,181,106,90,327,0,6,0,5,1,868,11,576,37,8,0,6,1,8,0,5,1,12,0.583,0.417,9.25,21.083
32801,25,0,2,99,900,10,0,12,575,106,90,237,0,168,6,130,3,3658,96,2489,204,509,13,396,9,84,0,69,0,29,0.828,0.172,0,22.966
30351,24,,2,69,200,0,0,,596,106,90,1402,0,44,1,26,3,2578,63,1472,227,104,0,58,7,97,1,60,3,27,0.704,0.296,1,22.444
32783,27,0,1,63,400,30,1,,653,68,216,1242,0,56,4,26,11,2491,73,1203,423,99,7,43,21,44,4,21,12,26,0.885,0.115,7.423,19.577
24416,25,0,1,55,0,0,1,20,669,73,216,962,0,94,1,67,3,10484,287,6296,1129,179,5,115,9,90,1,55,6,26,0.808,0.192,1.154,22.692
21134,20,0,2,37,800,30,1,,573,106,90,1892,0,11,0,2,3,773,23,471,93,52,0,33,4,34,0,19,5,31,0.742,0.258,2,21.258
29655,34,0,2,39,500,10,1,,498,73,62,1016,0,1,0,1,0,816,13,506,47,34,1,21,1,19,0,10,3,27,0.815,0.185,3.296,22.481
36917,19,0,1,36,800,0,1,43,671,68,62,414,0,46,3,26,5,5603,241,3030,965,38,2,14,10,19,1,9,7,23,0.696,0.304,1.13,21.652
13389,53,,1,66,900,0,1,,376,29,216,668,1,101,2,38,22,450,16,176,101,32,0,5,13,15,0,1,5,18,0.722,0.278,7.722,17.944
19411,33,0,2,25,500,350,1,43,728,68,49,1604,0,25,0,19,2,299,6,181,25,31,0,20,1,31,0,10,1,3,1,0,12,12
11961,41,0,2,27,900,20,1,12,601,68,62,1371,0,105,4,75,5,1075,54,615,134,112,9,80,14,61,6,44,8,26,0.731,0.269,4.462,21.308
29312,32,,2,41,100,0,1,,407,23,216,1242,0,16,0,6,1,1252,46,696,173,54,0,25,4,41,0,19,5,36,0.694,0.306,1.611,21.333
34758,33,0,1,77,600,40,1,,674,106,90,1610,0,146,3,95,8,2991,76,1543,414,234,4,139,24,201,4,123,26,32,0.75,0.25,3.938,21.219
14417,22,0,1,69,600,0,1,,612,106,90,782,0,592,27,259,163,5926,311,2408,1781,755,43,268,239,350,18,139,111,29,0.621,0.379,1.517,22.552
